scheduler,data_size,test_name,throughput_rps,latency_avg,latency_p50,latency_p95,latency_p99,requests,clients,pipeline
scx_flatcg,2048,MSET (10 keys),56873.12,7.191,6.879,11.223,15.807,1000000,50,16
scx_lavd,1,SET,836820.06,0.86,0.887,1.039,1.903,1000000,50,16
scx_lavd,1,GET,998004.0,0.457,0.431,0.783,1.279,1000000,50,16
scx_lavd,1,INCR,960614.81,0.6,0.551,0.807,1.335,1000000,50,16
scx_lavd,1,LPUSH,890471.94,0.668,0.623,0.943,1.703,1000000,50,16
scx_lavd,1,LPOP,836820.06,0.874,0.903,0.991,1.927,1000000,50,16
scx_lavd,1,SADD,855432.0,0.769,0.823,1.031,1.631,1000000,50,16
scx_lavd,1,HSET,839630.56,0.883,0.887,0.991,1.879,1000000,50,16
scx_lavd,1,LPUSH (needed to benchmark LRANGE),800000.0,0.714,0.607,1.535,1.879,1000000,50,16
scx_lavd,1,LRANGE_100 (first 100 elements),178253.12,2.948,2.591,4.231,7.663,1000000,50,16
scx_lavd,1,LPUSH (needed to benchmark LRANGE),763358.81,0.878,0.783,1.735,1.855,1000000,50,16
scx_lavd,1,LRANGE_300 (first 300 elements),42589.44,8.297,7.119,18.255,25.855,1000000,50,16
scx_lavd,1,LPUSH (needed to benchmark LRANGE),632911.38,0.76,0.647,1.295,2.631,1000000,50,16
scx_lavd,1,LRANGE_500 (first 500 elements),22779.04,13.479,10.983,30.367,42.751,1000000,50,16
scx_lavd,1,LPUSH (needed to benchmark LRANGE),714285.69,0.87,0.775,1.775,1.855,1000000,50,16
scx_lavd,1,LRANGE_600 (first 600 elements),19833.4,12.309,10.767,24.815,39.295,1000000,50,16
scx_lavd,1,MSET (10 keys),287191.25,2.775,2.671,3.783,6.199,1000000,50,16
scx_lavd,16,SET,816326.5,0.757,0.711,1.151,1.831,1000000,50,16
scx_lavd,16,GET,875656.75,0.513,0.471,0.775,1.143,1000000,50,16
scx_lavd,16,INCR,786163.56,0.656,0.519,1.407,1.711,1000000,50,16
scx_lavd,16,LPUSH,806451.62,0.872,0.895,1.159,1.887,1000000,50,16
scx_lavd,16,LPOP,785545.94,0.914,0.951,1.079,1.991,1000000,50,16
scx_lavd,16,SADD,871839.62,0.681,0.647,1.031,1.487,1000000,50,16
scx_lavd,16,HSET,781250.0,0.923,0.951,1.127,1.783,1000000,50,16
scx_lavd,16,LPUSH (needed to benchmark LRANGE),666666.62,0.89,0.855,1.271,1.951,1000000,50,16
scx_lavd,16,LRANGE_100 (first 100 elements),151745.08,3.01,2.543,6.183,9.751,1000000,50,16
scx_lavd,16,LPUSH (needed to benchmark LRANGE),775193.81,0.954,0.911,1.559,1.927,1000000,50,16
scx_lavd,16,LRANGE_300 (first 300 elements),36403.35,6.541,4.735,15.863,25.135,1000000,50,16
scx_lavd,16,LPUSH (needed to benchmark LRANGE),574712.69,1.035,0.911,1.831,1.943,1000000,50,16
scx_lavd,16,LRANGE_500 (first 500 elements),19546.52,6.932,5.655,14.279,27.183,1000000,50,16
scx_lavd,16,LPUSH (needed to benchmark LRANGE),595238.12,1.211,0.895,1.823,11.063,1000000,50,16
scx_lavd,16,LRANGE_600 (first 600 elements),15837.82,6.953,6.039,12.799,21.167,1000000,50,16
scx_lavd,16,MSET (10 keys),255297.42,3.121,3.055,4.151,6.519,1000000,50,16
scx_lavd,64,SET,738552.44,0.964,0.967,1.111,2.095,1000000,50,16
scx_lavd,64,GET,846740.06,0.568,0.495,0.975,1.407,1000000,50,16
scx_lavd,64,INCR,862812.75,0.609,0.519,1.023,1.543,1000000,50,16
scx_lavd,64,LPUSH,693962.56,1.042,1.039,1.439,2.175,1000000,50,16
scx_lavd,64,LPOP,775795.19,0.982,1.023,1.135,2.103,1000000,50,16
scx_lavd,64,SADD,864304.25,0.846,0.839,1.231,1.711,1000000,50,16
scx_lavd,64,HSET,704721.62,1.036,1.063,1.183,2.039,1000000,50,16
scx_lavd,64,LPUSH (needed to benchmark LRANGE),571428.56,1.206,1.039,2.111,2.551,1000000,50,16
scx_lavd,64,LRANGE_100 (first 100 elements),109170.3,3.286,2.263,7.751,11.247,1000000,50,16
scx_lavd,64,LPUSH (needed to benchmark LRANGE),666666.62,1.006,1.023,1.479,2.247,1000000,50,16
scx_lavd,64,LRANGE_300 (first 300 elements),22497.19,3.65,3.023,6.647,11.255,1000000,50,16
scx_lavd,64,LPUSH (needed to benchmark LRANGE),666666.62,1.068,1.023,1.911,2.071,1000000,50,16
scx_lavd,64,LRANGE_500 (first 500 elements),12547.05,4.12,3.399,6.295,21.183,1000000,50,16
scx_lavd,64,LPUSH (needed to benchmark LRANGE),675675.69,0.923,0.927,1.271,3.111,1000000,50,16
scx_lavd,64,LRANGE_600 (first 600 elements),9780.91,4.55,3.599,8.159,24.591,1000000,50,16
scx_lavd,64,MSET (10 keys),215563.7,3.699,3.647,4.919,7.607,1000000,50,16
scx_lavd,256,SET,678886.62,1.028,1.047,1.255,2.215,1000000,50,16
scx_lavd,256,GET,898472.56,0.544,0.495,0.871,1.407,1000000,50,16
scx_lavd,256,INCR,897666.12,0.691,0.703,0.887,1.479,1000000,50,16
scx_lavd,256,LPUSH,564334.12,1.321,1.303,1.695,2.591,1000000,50,16
scx_lavd,256,LPOP,623830.31,1.121,1.103,1.743,2.375,1000000,50,16
scx_lavd,256,SADD,892060.62,0.811,0.847,0.927,1.679,1000000,50,16
scx_lavd,256,HSET,626174.06,1.172,1.191,1.383,2.343,1000000,50,16
scx_lavd,256,LPUSH (needed to benchmark LRANGE),564971.75,1.324,1.279,1.919,2.511,1000000,50,16
scx_lavd,256,LRANGE_100 (first 100 elements),44326.24,1.598,1.287,3.031,6.263,1000000,50,16
scx_lavd,256,LPUSH (needed to benchmark LRANGE),543478.25,1.194,1.159,2.183,2.959,1000000,50,16
scx_lavd,256,LRANGE_300 (first 300 elements),11918.95,2.012,1.703,2.703,8.055,1000000,50,16
scx_lavd,256,LPUSH (needed to benchmark LRANGE),462962.94,1.527,1.319,2.367,4.991,1000000,50,16
scx_lavd,256,LRANGE_500 (first 500 elements),6431.7,3.559,2.647,5.879,35.391,1000000,50,16
scx_lavd,256,LPUSH (needed to benchmark LRANGE),505050.5,1.29,1.247,2.167,2.271,1000000,50,16
scx_lavd,256,LRANGE_600 (first 600 elements),4944.13,4.355,3.015,7.831,43.775,1000000,50,16
scx_lavd,256,MSET (10 keys),122594.09,2.106,2.063,2.447,3.895,1000000,50,16
scx_lavd,1024,SET,537634.38,1.157,1.143,1.727,2.567,1000000,50,16
scx_lavd,1024,GET,628930.81,0.717,0.591,1.335,1.903,1000000,50,16
scx_lavd,1024,INCR,900900.88,0.716,0.743,0.959,1.559,1000000,50,16
scx_lavd,1024,LPUSH,349528.12,2.171,2.175,2.807,4.143,1000000,50,16
scx_lavd,1024,LPOP,468384.06,1.559,1.567,2.127,2.991,1000000,50,16
scx_lavd,1024,SADD,884955.75,0.716,0.687,1.015,1.631,1000000,50,16
scx_lavd,1024,HSET,528262.0,1.354,1.407,1.575,2.567,1000000,50,16
scx_lavd,1024,LPUSH (needed to benchmark LRANGE),363636.34,1.936,1.975,2.559,3.279,1000000,50,16
scx_lavd,1024,LRANGE_100 (first 100 elements),15035.33,2.05,1.527,2.519,28.431,1000000,50,16
scx_lavd,1024,LPUSH (needed to benchmark LRANGE),342465.75,2.249,2.191,3.415,4.223,1000000,50,16
scx_lavd,1024,LRANGE_300 (first 300 elements),2673.94,4.823,3.783,7.823,17.887,1000000,50,16
scx_lavd,1024,LPUSH (needed to benchmark LRANGE),328947.38,2.245,2.199,3.463,3.703,1000000,50,16
scx_lavd,1024,LRANGE_500 (first 500 elements),1308.04,8.351,5.855,10.471,111.679,1000000,50,16
scx_lavd,1024,LPUSH (needed to benchmark LRANGE),347222.25,2.01,2.023,3.199,3.383,1000000,50,16
scx_lavd,1024,LRANGE_600 (first 600 elements),1065.48,10.05,6.615,12.271,141.951,1000000,50,16
scx_lavd,1024,MSET (10 keys),65595.28,2.411,1.943,5.911,8.055,1000000,50,16
scx_lavd,2048,SET,315756.22,1.349,1.199,1.943,2.839,1000000,50,16
scx_lavd,2048,GET,484730.97,0.887,0.711,1.815,2.311,1000000,50,16
scx_lavd,2048,INCR,884173.25,0.575,0.487,0.871,1.503,1000000,50,16
scx_lavd,2048,LPUSH,171939.48,2.186,2.151,2.695,3.839,1000000,50,16
scx_lavd,2048,LPOP,350017.5,2.016,2.055,3.151,3.863,1000000,50,16
scx_lavd,2048,SADD,865800.88,0.602,0.519,0.895,1.615,1000000,50,16
scx_lavd,2048,HSET,256278.83,1.355,1.311,2.111,2.759,1000000,50,16
scx_lavd,2048,LPUSH (needed to benchmark LRANGE),173010.38,2.133,2.071,3.199,5.799,1000000,50,16
scx_lavd,2048,LRANGE_100 (first 100 elements),5847.95,3.713,2.511,5.263,30.607,1000000,50,16
scx_lavd,2048,LPUSH (needed to benchmark LRANGE),181159.42,2.123,2.047,2.839,4.463,1000000,50,16
scx_lavd,2048,LRANGE_300 (first 300 elements),1149.04,9.684,6.239,9.991,143.615,1000000,50,16
scx_lavd,2048,LPUSH (needed to benchmark LRANGE),141242.94,2.746,1.935,5.895,19.039,1000000,50,16
scx_lavd,2048,LRANGE_500 (first 500 elements),637.62,18.677,11.407,22.847,316.671,1000000,50,16
scx_lavd,2048,LPUSH (needed to benchmark LRANGE),196850.39,1.869,1.911,2.823,3.559,1000000,50,16
scx_lavd,2048,LRANGE_600 (first 600 elements),521.53,20.857,12.151,19.807,414.975,1000000,50,16
scx_lavd,2048,MSET (10 keys),58554.87,6.949,6.775,11.167,13.887,1000000,50,16
scx_layered,1,SET,740192.5,0.882,0.871,1.407,1.967,1000000,50,16
scx_layered,1,GET,1019368.0,0.514,0.447,0.743,1.015,1000000,50,16
scx_layered,1,INCR,893655.06,0.731,0.735,1.007,1.631,1000000,50,16
scx_layered,1,LPUSH,884173.25,0.802,0.831,0.927,1.567,1000000,50,16
scx_layered,1,LPOP,455996.34,0.876,0.863,1.007,1.927,1000000,50,16
scx_layered,1,SADD,868055.56,0.785,0.799,0.951,1.567,1000000,50,16
scx_layered,1,HSET,758725.38,0.883,0.887,1.423,1.943,1000000,50,16
scx_layered,1,LPUSH (needed to benchmark LRANGE),787401.56,0.86,0.855,1.223,1.815,1000000,50,16
scx_layered,1,LRANGE_100 (first 100 elements),188679.25,3.347,3.207,4.007,7.103,1000000,50,16
scx_layered,1,LPUSH (needed to benchmark LRANGE),781249.94,0.814,0.807,1.439,1.895,1000000,50,16
scx_layered,1,LRANGE_300 (first 300 elements),45977.01,7.118,6.727,13.471,18.367,1000000,50,16
scx_layered,1,LPUSH (needed to benchmark LRANGE),793650.75,0.781,0.727,1.543,1.831,1000000,50,16
scx_layered,1,LRANGE_500 (first 500 elements),28153.15,9.819,8.559,18.639,24.143,1000000,50,16
scx_layered,1,LPUSH (needed to benchmark LRANGE),684931.5,0.912,0.823,1.631,1.863,1000000,50,16
scx_layered,1,LRANGE_600 (first 600 elements),21645.02,10.167,9.511,16.927,23.119,1000000,50,16
scx_layered,1,MSET (10 keys),309501.72,2.574,2.559,2.687,3.671,1000000,50,16
scx_layered,16,SET,800000.0,0.824,0.847,0.983,1.799,1000000,50,16
scx_layered,16,GET,1000000.0,0.668,0.687,0.839,1.351,1000000,50,16
scx_layered,16,INCR,900900.88,0.739,0.791,0.927,1.519,1000000,50,16
scx_layered,16,LPUSH,791139.19,0.869,0.895,0.999,1.743,1000000,50,16
scx_layered,16,LPOP,752445.44,0.895,0.927,1.007,1.975,1000000,50,16
scx_layered,16,SADD,851788.75,0.774,0.791,0.951,1.543,1000000,50,16
scx_layered,16,HSET,730994.12,0.824,0.823,1.391,1.807,1000000,50,16
scx_layered,16,LPUSH (needed to benchmark LRANGE),763358.81,0.768,0.783,1.207,1.799,1000000,50,16
scx_layered,16,LRANGE_100 (first 100 elements),163934.42,2.419,2.015,5.503,9.567,1000000,50,16
scx_layered,16,LPUSH (needed to benchmark LRANGE),769230.81,0.782,0.791,1.255,1.879,1000000,50,16
scx_layered,16,LRANGE_300 (first 300 elements),41928.72,5.005,4.191,10.319,16.543,1000000,50,16
scx_layered,16,LPUSH (needed to benchmark LRANGE),724637.69,0.779,0.751,1.647,1.799,1000000,50,16
scx_layered,16,LRANGE_500 (first 500 elements),21958.72,5.591,5.215,8.487,12.055,1000000,50,16
scx_layered,16,LPUSH (needed to benchmark LRANGE),666666.62,0.932,0.847,1.463,1.695,1000000,50,16
scx_layered,16,LRANGE_600 (first 600 elements),17680.34,6.201,5.711,9.855,14.535,1000000,50,16
scx_layered,16,MSET (10 keys),281531.53,2.83,2.855,3.015,4.119,1000000,50,16
scx_layered,64,SET,751314.81,0.937,0.911,1.207,2.231,1000000,50,16
scx_layered,64,GET,959692.88,0.595,0.535,0.847,1.375,1000000,50,16
scx_layered,64,INCR,944287.06,0.729,0.719,0.895,1.511,1000000,50,16
scx_layered,64,LPUSH,684462.69,0.868,0.919,1.151,2.015,1000000,50,16
scx_layered,64,LPOP,692520.75,0.921,0.927,1.351,1.991,1000000,50,16
scx_layered,64,SADD,906618.25,0.687,0.679,1.007,1.583,1000000,50,16
scx_layered,64,HSET,713266.81,0.976,1.007,1.071,1.871,1000000,50,16
scx_layered,64,LPUSH (needed to benchmark LRANGE),689655.19,1.025,1.023,1.607,2.175,1000000,50,16
scx_layered,64,LRANGE_100 (first 100 elements),129198.97,2.089,1.431,4.519,7.711,1000000,50,16
scx_layered,64,LPUSH (needed to benchmark LRANGE),684931.5,0.92,0.935,1.311,1.991,1000000,50,16
scx_layered,64,LRANGE_300 (first 300 elements),25125.63,3.07,2.799,4.279,10.623,1000000,50,16
scx_layered,64,LPUSH (needed to benchmark LRANGE),666666.62,0.841,0.815,1.663,2.015,1000000,50,16
scx_layered,64,LRANGE_500 (first 500 elements),13397.64,3.666,3.231,4.727,17.039,1000000,50,16
scx_layered,64,LPUSH (needed to benchmark LRANGE),602409.69,0.925,0.775,1.831,2.015,1000000,50,16
scx_layered,64,LRANGE_600 (first 600 elements),10748.07,4.002,3.391,6.503,18.447,1000000,50,16
scx_layered,64,MSET (10 keys),283366.38,2.804,2.615,3.711,5.191,1000000,50,16
scx_layered,256,SET,617665.25,1.018,0.959,1.767,2.263,1000000,50,16
scx_layered,256,GET,955109.81,0.645,0.631,0.887,1.455,1000000,50,16
scx_layered,256,INCR,937207.12,0.765,0.783,0.895,1.471,1000000,50,16
scx_layered,256,LPUSH,589970.5,1.066,1.103,1.455,2.311,1000000,50,16
scx_layered,256,LPOP,640204.88,1.047,1.095,1.191,2.207,1000000,50,16
scx_layered,256,SADD,892857.12,0.763,0.751,0.999,1.679,1000000,50,16
scx_layered,256,HSET,641025.69,1.091,1.127,1.199,2.231,1000000,50,16
scx_layered,256,LPUSH (needed to benchmark LRANGE),495049.5,1.272,1.143,2.463,2.567,1000000,50,16
scx_layered,256,LRANGE_100 (first 100 elements),51599.59,1.684,1.159,4.399,10.583,1000000,50,16
scx_layered,256,LPUSH (needed to benchmark LRANGE),591716.0,1.267,1.247,1.471,2.559,1000000,50,16
scx_layered,256,LRANGE_300 (first 300 elements),12208.52,1.946,1.663,2.463,5.711,1000000,50,16
scx_layered,256,LPUSH (needed to benchmark LRANGE),568181.81,1.208,1.119,2.143,2.311,1000000,50,16
scx_layered,256,LRANGE_500 (first 500 elements),6782.42,3.148,2.367,4.855,33.151,1000000,50,16
scx_layered,256,LPUSH (needed to benchmark LRANGE),454545.47,1.449,1.303,2.335,2.575,1000000,50,16
scx_layered,256,LRANGE_600 (first 600 elements),5128.73,3.704,2.783,6.239,29.343,1000000,50,16
scx_layered,256,MSET (10 keys),128485.16,2.018,1.999,2.247,3.663,1000000,50,16
scx_layered,1024,SET,587199.06,1.124,1.071,1.527,2.439,1000000,50,16
scx_layered,1024,GET,723065.81,0.698,0.639,1.079,1.487,1000000,50,16
scx_layered,1024,INCR,906618.25,0.743,0.743,0.927,1.487,1000000,50,16
scx_layered,1024,LPUSH,394477.31,1.686,1.751,2.207,3.383,1000000,50,16
scx_layered,1024,LPOP,491400.47,1.273,1.319,1.927,2.615,1000000,50,16
scx_layered,1024,SADD,938086.31,0.726,0.719,0.935,1.543,1000000,50,16
scx_layered,1024,HSET,572409.88,1.121,1.103,1.543,2.311,1000000,50,16
scx_layered,1024,LPUSH (needed to benchmark LRANGE),383141.75,1.618,1.735,2.223,2.959,1000000,50,16
scx_layered,1024,LRANGE_100 (first 100 elements),16268.1,2.98,1.447,9.119,34.111,1000000,50,16
scx_layered,1024,LPUSH (needed to benchmark LRANGE),389105.06,1.677,1.743,2.367,3.663,1000000,50,16
scx_layered,1024,LRANGE_300 (first 300 elements),2889.92,4.517,3.423,7.183,32.047,1000000,50,16
scx_layered,1024,LPUSH (needed to benchmark LRANGE),318471.31,1.986,1.743,3.775,5.935,1000000,50,16
scx_layered,1024,LRANGE_500 (first 500 elements),1412.99,7.212,4.743,8.175,107.647,1000000,50,16
scx_layered,1024,LPUSH (needed to benchmark LRANGE),396825.38,1.762,1.783,2.199,4.351,1000000,50,16
scx_layered,1024,LRANGE_600 (first 600 elements),1139.68,9.846,5.615,10.895,189.823,1000000,50,16
scx_layered,1024,MSET (10 keys),65427.9,2.224,1.759,5.663,7.543,1000000,50,16
scx_layered,2048,SET,307219.66,1.295,1.311,1.807,2.527,1000000,50,16
scx_layered,2048,GET,552791.56,0.799,0.631,1.775,2.287,1000000,50,16
scx_layered,2048,INCR,931966.5,0.735,0.711,0.975,1.535,1000000,50,16
scx_layered,2048,LPUSH,174216.03,2.182,2.175,2.615,3.727,1000000,50,16
scx_layered,2048,LPOP,365363.53,1.836,1.951,2.943,3.319,1000000,50,16
scx_layered,2048,SADD,904159.19,0.795,0.807,0.895,1.591,1000000,50,16
scx_layered,2048,HSET,268600.59,1.284,1.271,1.887,2.631,1000000,50,16
scx_layered,2048,LPUSH (needed to benchmark LRANGE),176678.45,2.153,2.103,2.735,3.927,1000000,50,16
scx_layered,2048,LRANGE_100 (first 100 elements),6242.59,3.968,2.199,3.671,92.863,1000000,50,16
scx_layered,2048,LPUSH (needed to benchmark LRANGE),186219.73,2.032,2.103,2.615,3.815,1000000,50,16
scx_layered,2048,LRANGE_300 (first 300 elements),1237.13,8.037,5.215,9.007,78.399,1000000,50,16
scx_layered,2048,LPUSH (needed to benchmark LRANGE),142450.14,2.614,2.039,5.887,15.799,1000000,50,16
scx_layered,2048,LRANGE_500 (first 500 elements),685.86,14.502,7.911,11.999,316.671,1000000,50,16
scx_layered,2048,LPUSH (needed to benchmark LRANGE),200803.22,1.73,1.703,2.735,3.623,1000000,50,16
scx_layered,2048,LRANGE_600 (first 600 elements),564.06,17.495,10.759,16.191,300.287,1000000,50,16
scx_layered,2048,MSET (10 keys),61046.33,6.645,6.455,9.783,12.127,1000000,50,16
scx_mitosis,1,SET,678426.06,0.892,0.927,1.327,1.879,1000000,50,16
scx_mitosis,1,GET,816326.5,0.566,0.479,0.975,1.215,1000000,50,16
scx_mitosis,1,INCR,771010.0,0.719,0.655,1.071,1.431,1000000,50,16
scx_mitosis,1,LPUSH,732600.75,0.88,0.887,1.151,1.767,1000000,50,16
scx_mitosis,1,LPOP,699790.06,0.929,0.943,1.415,1.919,1000000,50,16
scx_mitosis,1,SADD,812347.75,0.853,0.863,1.031,1.671,1000000,50,16
scx_mitosis,1,HSET,679347.81,0.876,0.927,1.247,1.831,1000000,50,16
scx_mitosis,1,LPUSH (needed to benchmark LRANGE),714285.69,0.955,0.903,1.695,1.807,1000000,50,16
scx_mitosis,1,LRANGE_100 (first 100 elements),164203.61,4.12,4.111,8.063,11.103,1000000,50,16
scx_mitosis,1,LPUSH (needed to benchmark LRANGE),826446.31,0.935,0.903,1.103,1.807,1000000,50,16
scx_mitosis,1,LRANGE_300 (first 300 elements),45207.96,6.863,6.423,12.031,16.927,1000000,50,16
scx_mitosis,1,LPUSH (needed to benchmark LRANGE),694444.5,1.102,0.911,1.823,2.223,1000000,50,16
scx_mitosis,1,LRANGE_500 (first 500 elements),22583.56,11.019,9.615,21.439,25.295,1000000,50,16
scx_mitosis,1,LPUSH (needed to benchmark LRANGE),724637.69,0.925,0.887,1.631,1.943,1000000,50,16
scx_mitosis,1,LRANGE_600 (first 600 elements),20259.32,11.087,10.103,19.631,26.767,1000000,50,16
scx_mitosis,1,MSET (10 keys),281531.53,2.834,2.767,3.111,5.431,1000000,50,16
scx_mitosis,16,failed,0.0,0.0,0.0,0.0,0.0,1000000,50,16
scx_mitosis,64,SET,693962.56,1.033,0.999,1.359,1.943,1000000,50,16
scx_mitosis,64,GET,888099.44,0.568,0.487,0.903,1.407,1000000,50,16
scx_mitosis,64,INCR,853970.94,0.707,0.719,0.983,1.535,1000000,50,16
scx_mitosis,64,LPUSH,671591.69,1.104,1.095,1.439,2.183,1000000,50,16
scx_mitosis,64,LPOP,638977.62,1.131,1.087,1.599,2.183,1000000,50,16
scx_mitosis,64,SADD,726216.44,0.779,0.791,1.095,1.615,1000000,50,16
scx_mitosis,64,HSET,630914.81,1.065,1.111,1.319,2.079,1000000,50,16
scx_mitosis,64,LPUSH (needed to benchmark LRANGE),649350.62,1.156,1.087,1.991,2.119,1000000,50,16
scx_mitosis,64,LRANGE_100 (first 100 elements),85397.09,8.632,9.087,11.127,14.359,1000000,50,16
scx_mitosis,64,LPUSH (needed to benchmark LRANGE),613496.94,1.039,1.047,1.527,1.943,1000000,50,16
scx_mitosis,64,LRANGE_300 (first 300 elements),21303.79,3.483,3.143,5.407,9.287,1000000,50,16
scx_mitosis,64,LPUSH (needed to benchmark LRANGE),617283.94,1.25,1.087,2.015,2.495,1000000,50,16
scx_mitosis,64,LRANGE_500 (first 500 elements),11750.88,4.098,3.543,5.903,20.207,1000000,50,16
scx_mitosis,64,LPUSH (needed to benchmark LRANGE),625000.0,1.108,1.063,1.927,2.103,1000000,50,16
scx_mitosis,64,LRANGE_600 (first 600 elements),9676.79,4.302,3.559,6.719,25.039,1000000,50,16
scx_mitosis,64,MSET (10 keys),202470.12,3.943,3.823,4.911,7.583,1000000,50,16
scx_mitosis,256,SET,611620.81,1.124,1.143,1.399,2.247,1000000,50,16
scx_mitosis,256,GET,831255.25,0.581,0.503,1.015,1.439,1000000,50,16
scx_mitosis,256,INCR,803858.56,0.705,0.647,1.111,1.551,1000000,50,16
scx_mitosis,256,LPUSH,567536.88,1.362,1.327,1.703,2.575,1000000,50,16
scx_mitosis,256,LPOP,619578.69,1.141,1.175,1.279,2.279,1000000,50,16
scx_mitosis,256,SADD,706713.81,0.757,0.751,1.071,1.471,1000000,50,16
scx_mitosis,256,HSET,575043.12,1.325,1.295,1.655,2.471,1000000,50,16
scx_mitosis,256,LPUSH (needed to benchmark LRANGE),512820.53,1.445,1.327,2.583,2.775,1000000,50,16
scx_mitosis,256,LRANGE_100 (first 100 elements),36456.43,1.711,1.495,2.991,3.999,1000000,50,16
scx_mitosis,256,LPUSH (needed to benchmark LRANGE),578034.69,1.355,1.327,1.599,2.423,1000000,50,16
scx_mitosis,256,LRANGE_300 (first 300 elements),10715.82,2.19,1.799,3.367,11.271,1000000,50,16
scx_mitosis,256,LPUSH (needed to benchmark LRANGE),531914.94,1.449,1.311,2.559,2.655,1000000,50,16
scx_mitosis,256,LRANGE_500 (first 500 elements),6295.64,3.347,2.639,4.335,32.223,1000000,50,16
scx_mitosis,256,LPUSH (needed to benchmark LRANGE),450450.44,1.604,1.391,2.703,4.167,1000000,50,16
scx_mitosis,256,LRANGE_600 (first 600 elements),4987.53,3.855,2.847,5.063,44.639,1000000,50,16
scx_mitosis,256,MSET (10 keys),122955.85,2.127,2.087,2.383,3.799,1000000,50,16
scx_mitosis,1024,SET,484027.09,1.522,1.511,1.927,2.783,1000000,50,16
scx_mitosis,1024,GET,583430.56,0.731,0.607,1.263,1.687,1000000,50,16
scx_mitosis,1024,INCR,865051.88,0.713,0.735,0.991,1.519,1000000,50,16
scx_mitosis,1024,LPUSH,332336.31,2.375,2.343,2.799,4.487,1000000,50,16
scx_mitosis,1024,LPOP,448028.66,1.679,1.639,2.439,2.991,1000000,50,16
scx_mitosis,1024,SADD,839630.56,0.862,0.871,1.015,1.695,1000000,50,16
scx_mitosis,1024,HSET,447227.19,1.653,1.679,1.935,3.063,1000000,50,16
scx_mitosis,1024,LPUSH (needed to benchmark LRANGE),316455.69,2.498,2.359,3.423,4.751,1000000,50,16
scx_mitosis,1024,LRANGE_100 (first 100 elements),13403.03,2.269,1.671,2.623,28.319,1000000,50,16
scx_mitosis,1024,LPUSH (needed to benchmark LRANGE),340136.06,2.219,2.239,2.887,3.695,1000000,50,16
scx_mitosis,1024,LRANGE_300 (first 300 elements),2638.52,6.004,3.783,9.079,112.511,1000000,50,16
scx_mitosis,1024,LPUSH (needed to benchmark LRANGE),320512.81,2.442,2.295,3.543,4.735,1000000,50,16
scx_mitosis,1024,LRANGE_500 (first 500 elements),1336.54,9.504,6.143,11.959,149.247,1000000,50,16
scx_mitosis,1024,LPUSH (needed to benchmark LRANGE),354609.94,2.205,2.079,2.943,3.351,1000000,50,16
scx_mitosis,1024,LRANGE_600 (first 600 elements),1091.16,11.536,7.327,13.295,193.279,1000000,50,16
scx_mitosis,1024,MSET (10 keys),66970.27,1.958,1.807,3.655,6.103,1000000,50,16
scx_mitosis,2048,SET,286532.94,1.481,1.495,1.887,2.471,1000000,50,16
scx_mitosis,2048,GET,428816.47,1.452,1.591,2.095,2.807,1000000,50,16
scx_mitosis,2048,INCR,857632.94,0.74,0.783,1.007,1.559,1000000,50,16
scx_mitosis,2048,LPUSH,172920.62,2.222,2.183,2.551,3.879,1000000,50,16
scx_mitosis,2048,LPOP,321130.38,2.389,2.375,3.439,3.863,1000000,50,16
scx_mitosis,2048,SADD,664893.62,0.877,0.847,1.303,1.791,1000000,50,16
scx_mitosis,2048,HSET,262467.19,1.283,1.263,1.847,2.631,1000000,50,16
scx_mitosis,2048,LPUSH (needed to benchmark LRANGE),169491.53,2.205,2.119,2.919,3.743,1000000,50,16
scx_mitosis,2048,LRANGE_100 (first 100 elements),5487.27,5.341,2.727,4.951,96.703,1000000,50,16
scx_mitosis,2048,LPUSH (needed to benchmark LRANGE),185873.61,2.013,2.047,2.503,3.487,1000000,50,16
scx_mitosis,2048,LRANGE_300 (first 300 elements),1166.18,10.273,7.087,11.615,95.679,1000000,50,16
scx_mitosis,2048,LPUSH (needed to benchmark LRANGE),119904.08,3.392,2.143,6.599,34.719,1000000,50,16
scx_mitosis,2048,LRANGE_500 (first 500 elements),653.01,19.116,11.935,17.343,366.335,1000000,50,16
scx_mitosis,2048,LPUSH (needed to benchmark LRANGE),196078.44,1.843,1.983,2.479,3.511,1000000,50,16
scx_mitosis,2048,LRANGE_600 (first 600 elements),534.49,23.34,14.063,21.167,423.679,1000000,50,16
scx_mitosis,2048,MSET (10 keys),53225.46,7.55,7.335,11.863,14.119,1000000,50,16
scx_nest,1,SET,805153.0,0.918,0.927,0.999,2.023,1000000,50,16
scx_nest,1,GET,919963.19,0.494,0.463,0.695,1.319,1000000,50,16
scx_nest,1,INCR,890471.94,0.599,0.503,0.863,1.215,1000000,50,16
scx_nest,1,LPUSH,865800.88,0.824,0.863,0.951,1.655,1000000,50,16
scx_nest,1,LPOP,811688.31,0.939,0.951,1.007,1.871,1000000,50,16
scx_nest,1,SADD,877963.06,0.765,0.831,0.911,1.535,1000000,50,16
scx_nest,1,HSET,799360.5,0.95,0.959,0.999,1.911,1000000,50,16
scx_nest,1,LPUSH (needed to benchmark LRANGE),800000.0,0.885,0.879,1.191,1.359,1000000,50,16
scx_nest,1,LRANGE_100 (first 100 elements),190476.2,3.379,3.527,4.135,6.263,1000000,50,16
